Epoch	Training Loss.	Learning Rate:  	T. Perplexity. 	V. Loss	V. Perplexity	
 1.5500e+02	 4.5466e+00	 1.0000e-05	 9.6482e+01	 6.0098e+00	 4.6466e+02	
 1.5600e+02	 4.5308e+00	 1.0000e-05	 9.4625e+01	 6.0092e+00	 4.6467e+02	
 1.5700e+02	 4.5168e+00	 1.0000e-05	 9.3407e+01	 6.0088e+00	 4.6479e+02	
 1.5800e+02	 4.5080e+00	 1.0000e-05	 9.3037e+01	 6.0069e+00	 4.6416e+02	
 1.5900e+02	 4.5061e+00	 1.0000e-05	 9.2859e+01	 6.0057e+00	 4.6389e+02	
 1.6000e+02	 4.5265e+00	 1.0000e-05	 9.4590e+01	 6.0041e+00	 4.6332e+02	
 1.6100e+02	 4.4880e+00	 1.0000e-05	 9.0878e+01	 6.0034e+00	 4.6323e+02	
 1.6200e+02	 4.5100e+00	 1.0000e-05	 9.2913e+01	 6.0021e+00	 4.6287e+02	
 1.6300e+02	 4.4966e+00	 1.0000e-05	 9.1646e+01	 6.0000e+00	 4.6212e+02	
 1.6400e+02	 4.4827e+00	 1.0000e-05	 9.0232e+01	 5.9994e+00	 4.6218e+02	
 1.6500e+02	 4.4856e+00	 1.0000e-05	 9.0690e+01	 5.9993e+00	 4.6245e+02	
 1.6600e+02	 4.4714e+00	 1.0000e-05	 8.9265e+01	 5.9979e+00	 4.6205e+02	
 1.6700e+02	 4.4717e+00	 1.0000e-05	 8.9717e+01	 5.9973e+00	 4.6207e+02	
 1.6800e+02	 4.4845e+00	 1.0000e-05	 9.0646e+01	 5.9964e+00	 4.6196e+02	
 1.6900e+02	 4.4635e+00	 1.0000e-05	 8.8652e+01	 5.9967e+00	 4.6236e+02	
 1.7000e+02	 4.4722e+00	 1.0000e-05	 8.9230e+01	 5.9968e+00	 4.6275e+02	
